"run id","run timestamp","close period","reviewed memo version","source version","evidence id","sentence id","sentence text","line","account","check","status","finding","proposed conclusion","human conclusion","unresolved issue","action owner","review time"
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e1","","","ledger","ledger","Queue: Discarded column","needs review","this ledger carries 4 numeric columns and only two were read; ""Variance"", ""Percent"" were discarded. Owner: Reviewer.","DISCARDED COLUMN","","Are the prior and current columns the two the checker took?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e17","","","1","1","Queue: Unresolved figure","needs review","$812,000: the words around it do not say what it is, and it equals the prior balance on 4100 Service revenue, equipment maintenance. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $812,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e19","","","1","1","Queue: Unresolved figure","needs review","$1,041,000: the words around it do not say what it is, and it equals the current balance on 4100 Service revenue, equipment maintenance. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $1,041,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e26","","","2","2","Queue: Unresolved figure","needs review","$186,000: the words around it do not say what it is, and it equals the prior balance on 4200 Freight billed to customers. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $186,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e28","","","2","2","Queue: Unresolved figure","needs review","$121,000: the words around it do not say what it is, and it equals the current balance on 4200 Freight billed to customers. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $121,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e35","","","3","3","Queue: Unresolved figure","needs review","$214,000: the words around it do not say what it is, and it equals the prior balance on 5100 Inbound freight. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $214,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e37","","","3","3","Queue: Unresolved figure","needs review","$287,800: the words around it do not say what it is, and it equals the current balance on 5100 Inbound freight. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $287,800 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e44","","","4","4","Queue: Unresolved figure","needs review","$630,000: the words around it do not say what it is, and it equals the prior balance on 6000 Warehouse wages. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $630,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e46","","","4","4","Queue: Unresolved figure","needs review","$702,500: the words around it do not say what it is, and it equals the current balance on 6000 Warehouse wages. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $702,500 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e53","","","5","5","Queue: Unresolved figure","needs review","$41,000: the words around it do not say what it is, and it equals the prior balance on 6200 Repairs and maintenance, depots. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $41,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e55","","","5","5","Queue: Unresolved figure","needs review","$118,600: the words around it do not say what it is, and it equals the current balance on 6200 Repairs and maintenance, depots. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $118,600 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e62","","","6","6","Queue: Unresolved figure","needs review","$15,000: the words around it do not say what it is, and it equals the prior balance on 6400 Bad debt expense. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $15,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e64","","","6","6","Queue: Unresolved figure","needs review","$62,000: the words around it do not say what it is, and it equals the current balance on 6400 Bad debt expense. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $62,000 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e71","","","7","7","Queue: Unresolved figure","needs review","$61,200: the words around it do not say what it is, and it equals the prior balance on 7100 Interest expense. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $61,200 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e73","","","7","7","Queue: Unresolved figure","needs review","$92,400: the words around it do not say what it is, and it equals the current balance on 7100 Interest expense. Confirm the role before this figure counts as checked. Owner: Preparer.","UNRESOLVED FIGURE","","What is $92,400 in this sentence: a prior balance, a current balance, a movement or a ratio?","Preparer",""
"run-7-llt021","2026-09-13T10:49:15.453Z","June 2026","AI draft, Prompt 1 run","src-llt021-2023","run-7-llt021/e79","","","S8","S8","Queue: Unmatched sentence","needs review","nothing in this sentence binds it to a ledger line, so none of it was checked. Owner: Reviewer.","UNMATCHED SENTENCE","","Which account is this sentence about, and what amount does it rest on?","Preparer",""
